Time, ../model.aircraft.z, ../model.aircraft.theta
6.659999999999902, -0.13179444737265741, 0.16987300380434392
6.669999999999902, -0.13179444737266263, 0.16987300380434406
6.679999999999902, -0.13179444737266693, 0.1698730038043442
6.689999999999902, -0.13179444737267035, 0.16987300380434434
6.699999999999902, -0.13179444737267293, 0.16987300380434447
6.709999999999901, -0.1317944473726747, 0.1698730038043446
6.719999999999901, -0.1317944473726757, 0.16987300380434475
6.729999999999901, -0.13179444737267598, 0.1698730038043449
6.739999999999901, -0.13179444737267557, 0.16987300380434503
6.7499999999999005, -0.1317944473726745, 0.16987300380434517
6.7599999999999, -0.13179444737267282, 0.1698730038043453
6.7699999999999, -0.13179444737267054, 0.16987300380434545
6.7799999999999, -0.13179444737266774, 0.16987300380434558
6.7899999999999, -0.1317944473726644, 0.16987300380434572
6.7999999999998995, -0.1317944473726606, 0.16987300380434586
6.809999999999899, -0.1317944473726564, 0.169873003804346
6.819999999999899, -0.13179444737265175, 0.16987300380434614
6.829999999999899, -0.13179444737264673, 0.16987300380434628
6.839999999999899, -0.13179444737264137, 0.16987300380434642
6.849999999999898, -0.1317944473726357, 0.16987300380434656
6.859999999999898, -0.13179444737262977, 0.1698730038043467
6.869999999999898, -0.13179444737262358, 0.16987300380434683
6.879999999999898, -0.13179444737261717, 0.16987300380434694
6.8899999999998975, -0.13179444737261056, 0.16987300380434706
6.899999999999897, -0.1317944473726038, 0.16987300380434717
6.909999999999897, -0.13179444737259688, 0.16987300380434728
6.919999999999897, -0.13179444737258986, 0.1698730038043474
6.929999999999897, -0.13179444737258275, 0.16987300380434747
6.9399999999998965, -0.13179444737257556, 0.16987300380434756
6.949999999999896, -0.13179444737256835, 0.16987300380434764
6.959999999999896, -0.1317944473725611, 0.16987300380434772
6.969999999999896, -0.13179444737255386, 0.1698730038043478
6.979999999999896, -0.1317944473725466, 0.1698730038043479
6.989999999999895, -0.1317944473725394, 0.16987300380434794
6.999999999999895, -0.13179444737253224, 0.169873003804348
7.009999999999895, -0.13179444737252513, 0.16987300380434806
7.019999999999895, -0.1317944473725181, 0.1698730038043481
7.0299999999998946, -0.13179444737251117, 0.16987300380434817
7.039999999999894, -0.13179444737250434, 0.16987300380434822
7.049999999999894, -0.13179444737249763, 0.16987300380434828
7.059999999999894, -0.13179444737249105, 0.16987300380434833
7.069999999999894, -0.1317944473724846, 0.16987300380434836
7.0799999999998935, -0.1317944473724783, 0.1698730038043484
7.089999999999893, -0.13179444737247217, 0.16987300380434842
7.099999999999893, -0.1317944473724662, 0.16987300380434844
7.109999999999893, -0.1317944473724604, 0.16987300380434847
7.119999999999893, -0.13179444737245477, 0.1698730038043485
7.129999999999892, -0.13179444737244933, 0.16987300380434853
7.139999999999892, -0.13179444737244406, 0.16987300380434855
7.149999999999892, -0.13179444737243898, 0.16987300380434858
7.159999999999892, -0.1317944473724341, 0.1698730038043486
7.169999999999892, -0.1317944473724294, 0.1698730038043486
7.179999999999891, -0.1317944473724249, 0.1698730038043486
7.189999999999891, -0.1317944473724206, 0.1698730038043486
7.199999999999891, -0.1317944473724165, 0.1698730038043486
7.209999999999891, -0.13179444737241258, 0.1698730038043486
7.2199999999998905, -0.1317944473724089, 0.1698730038043486
7.22999999999989, -0.1317944473724054, 0.1698730038043486
7.23999999999989, -0.1317944473724021, 0.1698730038043486
7.24999999999989, -0.13179444737239898, 0.1698730038043486
7.25999999999989, -0.13179444737239607, 0.1698730038043486
7.269999999999889, -0.13179444737239332, 0.1698730038043486
7.279999999999889, -0.13179444737239077, 0.1698730038043486
7.289999999999889, -0.1317944473723884, 0.1698730038043486
7.299999999999889, -0.13179444737238621, 0.1698730038043486
7.309999999999889, -0.13179444737238422, 0.16987300380434858
7.319999999999888, -0.13179444737238238, 0.16987300380434855
7.329999999999888, -0.13179444737238072, 0.16987300380434853
7.339999999999888, -0.13179444737237922, 0.1698730038043485
7.349999999999888, -0.13179444737237786, 0.16987300380434847
7.3599999999998875, -0.13179444737237667, 0.16987300380434844
7.369999999999887, -0.1317944473723756, 0.16987300380434842
7.379999999999887, -0.1317944473723747, 0.1698730038043484
7.389999999999887, -0.13179444737237392, 0.16987300380434836
7.399999999999887, -0.13179444737237328, 0.16987300380434833
7.4099999999998865, -0.13179444737237278, 0.1698730038043483
7.419999999999886, -0.1317944473723724, 0.16987300380434828
7.429999999999886, -0.13179444737237211, 0.16987300380434825
7.439999999999886, -0.13179444737237195, 0.16987300380434822
7.449999999999886, -0.1317944473723719, 0.16987300380434822
7.459999999999885, -0.13179444737237195, 0.16987300380434822
7.469999999999885, -0.1317944473723721, 0.16987300380434822
7.479999999999885, -0.1317944473723723, 0.16987300380434822
7.489999999999885, -0.13179444737237261, 0.16987300380434822
7.4999999999998845, -0.131794447372373, 0.16987300380434822
7.509999999999884, -0.13179444737237347, 0.16987300380434822
7.519999999999884, -0.13179444737237403, 0.1698730038043482
7.529999999999884, -0.13179444737237464, 0.16987300380434817
7.539999999999884, -0.1317944473723753, 0.16987300380434814
7.5499999999998835, -0.13179444737237603, 0.1698730038043481
7.559999999999883, -0.1317944473723768, 0.16987300380434808
7.569999999999883, -0.1317944473723776, 0.16987300380434806
7.579999999999883, -0.13179444737237847, 0.16987300380434803
7.589999999999883, -0.13179444737237936, 0.169873003804348
7.599999999999882, -0.13179444737238027, 0.16987300380434797
7.609999999999882, -0.13179444737238122, 0.16987300380434794
7.619999999999882, -0.1317944473723822, 0.16987300380434792
7.629999999999882, -0.1317944473723832, 0.1698730038043479
7.6399999999998816, -0.13179444737238422, 0.1698730038043479
7.649999999999881, -0.13179444737238524, 0.1698730038043479
7.659999999999881, -0.13179444737238627, 0.1698730038043479
7.669999999999881, -0.13179444737238732, 0.1698730038043479
7.679999999999881, -0.13179444737238838, 0.1698730038043479
7.6899999999998805, -0.13179444737238943, 0.1698730038043479
7.69999999999988, -0.1317944473723905, 0.1698730038043479
7.70999999999988, -0.13179444737239154, 0.1698730038043479
7.71999999999988, -0.13179444737239257, 0.1698730038043479
7.72999999999988, -0.1317944473723936, 0.1698730038043479
7.739999999999879, -0.13179444737239462, 0.1698730038043479
7.749999999999879, -0.13179444737239562, 0.1698730038043479
7.759999999999879, -0.13179444737239662, 0.1698730038043479
7.769999999999879, -0.1317944473723976, 0.16987300380434786
7.779999999999879, -0.13179444737239854, 0.16987300380434783
7.789999999999878, -0.13179444737239948, 0.1698730038043478
7.799999999999878, -0.1317944473724004, 0.16987300380434778
7.809999999999878, -0.13179444737240129, 0.16987300380434778
7.819999999999878, -0.13179444737240215, 0.16987300380434778
7.8299999999998775, -0.13179444737240298, 0.16987300380434778
7.839999999999877, -0.13179444737240378, 0.16987300380434778
7.849999999999877, -0.13179444737240456, 0.16987300380434778
7.859999999999877, -0.13179444737240534, 0.16987300380434778
7.869999999999877, -0.1317944473724061, 0.16987300380434778
7.879999999999876, -0.1317944473724068, 0.16987300380434778
7.889999999999876, -0.1317944473724075, 0.16987300380434778
7.899999999999876, -0.13179444737240814, 0.16987300380434778
7.909999999999876, -0.13179444737240875, 0.16987300380434778
7.919999999999876, -0.13179444737240933, 0.16987300380434778
7.929999999999875, -0.1317944473724099, 0.16987300380434778
7.939999999999875, -0.13179444737241042, 0.16987300380434778
7.949999999999875, -0.13179444737241092, 0.16987300380434778
7.959999999999875, -0.1317944473724114, 0.16987300380434778
7.9699999999998745, -0.13179444737241183, 0.16987300380434778
7.979999999999874, -0.13179444737241225, 0.16987300380434778
7.989999999999874, -0.13179444737241264, 0.16987300380434778
7.999999999999874, -0.131794447372413, 0.16987300380434778
8.009999999999874, -0.13179444737241333, 0.16987300380434778
8.019999999999873, -0.13179444737241364, 0.16987300380434778
8.029999999999873, -0.13179444737241394, 0.16987300380434778
8.039999999999873, -0.13179444737241422, 0.16987300380434778
8.049999999999873, -0.13179444737241447, 0.16987300380434778
8.059999999999873, -0.1317944473724147, 0.16987300380434778
8.069999999999872, -0.13179444737241489, 0.16987300380434778
8.079999999999872, -0.13179444737241505, 0.16987300380434778
8.089999999999872, -0.13179444737241522, 0.16987300380434778
8.099999999999872, -0.13179444737241536, 0.16987300380434778
8.109999999999872, -0.13179444737241547, 0.16987300380434778
8.119999999999871, -0.13179444737241555, 0.16987300380434778
8.129999999999871, -0.13179444737241564, 0.16987300380434778
8.139999999999871, -0.1317944473724157, 0.16987300380434778
8.14999999999987, -0.13179444737241572, 0.16987300380434778
8.15999999999987, -0.13179444737241575, 0.16987300380434778
8.16999999999987, -0.13179444737241575, 0.16987300380434778
8.17999999999987, -0.13179444737241575, 0.16987300380434778
8.18999999999987, -0.13179444737241572, 0.16987300380434778
8.19999999999987, -0.1317944473724157, 0.16987300380434778
8.20999999999987, -0.13179444737241564, 0.16987300380434778
8.21999999999987, -0.13179444737241558, 0.16987300380434778
8.229999999999869, -0.13179444737241552, 0.16987300380434778
8.239999999999869, -0.13179444737241544, 0.16987300380434778
8.249999999999869, -0.13179444737241536, 0.16987300380434778
8.259999999999868, -0.13179444737241527, 0.16987300380434778
8.269999999999868, -0.13179444737241516, 0.16987300380434778
8.279999999999868, -0.13179444737241505, 0.16987300380434778
8.289999999999868, -0.13179444737241494, 0.16987300380434778
8.299999999999867, -0.13179444737241483, 0.16987300380434778
8.309999999999867, -0.1317944473724147, 0.16987300380434778
8.319999999999867, -0.13179444737241455, 0.16987300380434778
8.329999999999867, -0.1317944473724144, 0.16987300380434778
8.339999999999867, -0.13179444737241428, 0.16987300380434778
8.349999999999866, -0.13179444737241414, 0.16987300380434778
8.359999999999866, -0.131794447372414, 0.16987300380434778
8.369999999999866, -0.13179444737241386, 0.16987300380434778
8.379999999999866, -0.13179444737241372, 0.1698730038043478
8.389999999999866, -0.13179444737241358, 0.16987300380434783
8.399999999999865, -0.13179444737241344, 0.16987300380434783
8.409999999999865, -0.1317944473724133, 0.16987300380434783
8.419999999999865, -0.13179444737241316, 0.16987300380434783
8.429999999999865, -0.13179444737241303, 0.16987300380434783
8.439999999999864, -0.1317944473724129, 0.16987300380434783
8.449999999999864, -0.13179444737241275, 0.16987300380434783
8.459999999999864, -0.1317944473724126, 0.16987300380434783
8.469999999999864, -0.13179444737241247, 0.16987300380434783
8.479999999999864, -0.13179444737241233, 0.16987300380434783
8.489999999999863, -0.1317944473724122, 0.16987300380434783
8.499999999999863, -0.13179444737241205, 0.16987300380434783
8.509999999999863, -0.13179444737241192, 0.16987300380434783
8.519999999999863, -0.13179444737241178, 0.16987300380434783
8.529999999999863, -0.13179444737241164, 0.16987300380434783
8.539999999999862, -0.13179444737241153, 0.16987300380434783
8.549999999999862, -0.13179444737241142, 0.16987300380434783
8.559999999999862, -0.1317944473724113, 0.16987300380434783
8.569999999999862, -0.1317944473724112, 0.16987300380434783
8.579999999999862, -0.13179444737241108, 0.16987300380434783
8.589999999999861, -0.13179444737241097, 0.16987300380434783
8.599999999999861, -0.13179444737241086, 0.16987300380434783
8.60999999999986, -0.13179444737241078, 0.16987300380434783
8.61999999999986, -0.1317944473724107, 0.16987300380434783
8.62999999999986, -0.1317944473724106, 0.16987300380434783
8.63999999999986, -0.13179444737241053, 0.16987300380434783
8.64999999999986, -0.13179444737241044, 0.16987300380434783
8.65999999999986, -0.13179444737241036, 0.16987300380434783
8.66999999999986, -0.13179444737241028, 0.16987300380434783
8.67999999999986, -0.13179444737241022, 0.16987300380434783
8.68999999999986, -0.13179444737241017, 0.16987300380434783
8.699999999999859, -0.1317944473724101, 0.16987300380434783
8.709999999999859, -0.13179444737241006, 0.16987300380434783
8.719999999999859, -0.13179444737241, 0.16987300380434783
8.729999999999858, -0.13179444737240995, 0.16987300380434783
8.739999999999858, -0.1317944473724099, 0.16987300380434783
8.749999999999858, -0.13179444737240986, 0.16987300380434783
8.759999999999858, -0.13179444737240983, 0.16987300380434783
8.769999999999857, -0.1317944473724098, 0.16987300380434783
8.779999999999857, -0.13179444737240978, 0.16987300380434783
8.789999999999857, -0.13179444737240975, 0.16987300380434783
8.799999999999857, -0.13179444737240972, 0.16987300380434783
8.809999999999857, -0.1317944473724097, 0.16987300380434783
8.819999999999856, -0.13179444737240967, 0.16987300380434783
8.829999999999856, -0.13179444737240964, 0.16987300380434783
8.839999999999856, -0.13179444737240964, 0.16987300380434783
8.849999999999856, -0.13179444737240964, 0.16987300380434783
8.859999999999856, -0.13179444737240964, 0.16987300380434783
8.869999999999855, -0.13179444737240964, 0.16987300380434783
8.879999999999855, -0.13179444737240964, 0.16987300380434783
8.889999999999855, -0.13179444737240964, 0.16987300380434783
8.899999999999855, -0.13179444737240964, 0.16987300380434783
8.909999999999854, -0.13179444737240964, 0.16987300380434783
8.919999999999854, -0.13179444737240964, 0.16987300380434783
8.929999999999854, -0.13179444737240964, 0.16987300380434783
8.939999999999854, -0.13179444737240964, 0.16987300380434783
8.949999999999854, -0.13179444737240964, 0.16987300380434783
8.959999999999853, -0.13179444737240964, 0.16987300380434783
8.969999999999853, -0.13179444737240964, 0.16987300380434783
8.979999999999853, -0.13179444737240964, 0.16987300380434783
8.989999999999853, -0.13179444737240967, 0.16987300380434783
8.999999999999853, -0.1317944473724097, 0.16987300380434783
9.009999999999852, -0.13179444737240972, 0.16987300380434783
9.019999999999852, -0.13179444737240975, 0.16987300380434783
9.029999999999852, -0.13179444737240978, 0.16987300380434783
9.039999999999852, -0.1317944473724098, 0.16987300380434783
9.049999999999851, -0.13179444737240983, 0.16987300380434783
9.059999999999851, -0.13179444737240986, 0.16987300380434783
9.069999999999851, -0.1317944473724099, 0.16987300380434783
9.07999999999985, -0.13179444737240992, 0.16987300380434783
9.08999999999985, -0.13179444737240995, 0.16987300380434783
9.09999999999985, -0.13179444737240997, 0.16987300380434783
9.10999999999985, -0.13179444737241, 0.16987300380434783
9.11999999999985, -0.13179444737241003, 0.16987300380434783
9.12999999999985, -0.13179444737241006, 0.16987300380434783
9.13999999999985, -0.13179444737241008, 0.16987300380434783
9.14999999999985, -0.1317944473724101, 0.16987300380434783
9.15999999999985, -0.13179444737241014, 0.16987300380434783
9.169999999999849, -0.13179444737241017, 0.16987300380434783
9.179999999999849, -0.1317944473724102, 0.16987300380434783
9.189999999999849, -0.13179444737241022, 0.16987300380434783
9.199999999999848, -0.13179444737241025, 0.16987300380434783
9.209999999999848, -0.13179444737241028, 0.16987300380434783
9.219999999999848, -0.1317944473724103, 0.16987300380434783
9.229999999999848, -0.13179444737241033, 0.16987300380434783
9.239999999999847, -0.13179444737241036, 0.16987300380434783
9.249999999999847, -0.1317944473724104, 0.16987300380434783
9.259999999999847, -0.13179444737241042, 0.16987300380434783
9.269999999999847, -0.13179444737241044, 0.16987300380434783
9.279999999999847, -0.13179444737241044, 0.16987300380434783
9.289999999999846, -0.13179444737241044, 0.16987300380434783
9.299999999999846, -0.13179444737241044, 0.16987300380434783
9.309999999999846, -0.13179444737241044, 0.16987300380434783
9.319999999999846, -0.13179444737241044, 0.16987300380434783
9.329999999999846, -0.13179444737241044, 0.16987300380434783
9.339999999999845, -0.13179444737241044, 0.16987300380434783
9.349999999999845, -0.13179444737241044, 0.16987300380434783
9.359999999999845, -0.13179444737241044, 0.16987300380434783
9.369999999999845, -0.13179444737241044, 0.16987300380434783
9.379999999999844, -0.13179444737241044, 0.16987300380434783
9.389999999999844, -0.13179444737241044, 0.16987300380434783
9.399999999999844, -0.13179444737241044, 0.16987300380434783
9.409999999999844, -0.13179444737241044, 0.16987300380434783
9.419999999999844, -0.13179444737241044, 0.16987300380434783
9.429999999999843, -0.13179444737241044, 0.16987300380434783
9.439999999999843, -0.13179444737241044, 0.16987300380434783
9.449999999999843, -0.13179444737241044, 0.16987300380434783
9.459999999999843, -0.13179444737241044, 0.16987300380434783
9.469999999999843, -0.13179444737241044, 0.16987300380434783
9.479999999999842, -0.13179444737241044, 0.16987300380434783
9.489999999999842, -0.13179444737241044, 0.16987300380434783
9.499999999999842, -0.13179444737241044, 0.16987300380434783
9.509999999999842, -0.13179444737241044, 0.16987300380434783
9.519999999999841, -0.13179444737241044, 0.16987300380434783
9.529999999999841, -0.13179444737241044, 0.16987300380434783
9.539999999999841, -0.13179444737241044, 0.16987300380434783
9.54999999999984, -0.13179444737241044, 0.16987300380434783
9.55999999999984, -0.13179444737241044, 0.16987300380434783
9.56999999999984, -0.13179444737241044, 0.16987300380434783
9.57999999999984, -0.13179444737241044, 0.16987300380434783
9.58999999999984, -0.13179444737241044, 0.16987300380434783
9.59999999999984, -0.13179444737241044, 0.16987300380434783
9.60999999999984, -0.13179444737241044, 0.16987300380434783
9.61999999999984, -0.13179444737241044, 0.16987300380434783
9.62999999999984, -0.13179444737241044, 0.16987300380434783
9.639999999999839, -0.13179444737241044, 0.16987300380434783
9.649999999999839, -0.13179444737241044, 0.16987300380434783
9.659999999999838, -0.13179444737241044, 0.16987300380434783
9.669999999999838, -0.13179444737241044, 0.16987300380434783
9.679999999999838, -0.13179444737241044, 0.16987300380434783
9.689999999999838, -0.13179444737241044, 0.16987300380434783
9.699999999999838, -0.13179444737241044, 0.16987300380434783
9.709999999999837, -0.13179444737241044, 0.16987300380434783
9.719999999999837, -0.13179444737241044, 0.16987300380434783
9.729999999999837, -0.13179444737241044, 0.16987300380434783
9.739999999999837, -0.13179444737241044, 0.16987300380434783
9.749999999999837, -0.13179444737241044, 0.16987300380434783
9.759999999999836, -0.13179444737241044, 0.16987300380434783
9.769999999999836, -0.13179444737241044, 0.16987300380434783
9.779999999999836, -0.13179444737241044, 0.16987300380434783
9.789999999999836, -0.13179444737241044, 0.16987300380434783
9.799999999999836, -0.13179444737241044, 0.16987300380434783
9.809999999999835, -0.13179444737241044, 0.16987300380434783
9.819999999999835, -0.13179444737241044, 0.16987300380434783
9.829999999999835, -0.13179444737241044, 0.16987300380434783
9.839999999999835, -0.13179444737241044, 0.16987300380434783
9.849999999999834, -0.13179444737241044, 0.16987300380434783
9.859999999999834, -0.13179444737241044, 0.16987300380434783
9.869999999999834, -0.13179444737241044, 0.16987300380434783
9.879999999999834, -0.13179444737241044, 0.16987300380434783
9.889999999999834, -0.13179444737241044, 0.16987300380434783
9.899999999999833, -0.13179444737241044, 0.16987300380434783
9.909999999999833, -0.13179444737241044, 0.16987300380434783
9.919999999999833, -0.13179444737241044, 0.16987300380434783
9.929999999999833, -0.13179444737241044, 0.16987300380434783
9.939999999999833, -0.13179444737241044, 0.16987300380434783
9.949999999999832, -0.13179444737241044, 0.16987300380434783
9.959999999999832, -0.13179444737241044, 0.16987300380434783
9.969999999999832, -0.13179444737241044, 0.16987300380434783
9.979999999999832, -0.13179444737241044, 0.16987300380434783
9.989999999999831, -0.13179444737241044, 0.16987300380434783
9.999999999999831, -0.13179444737241044, 0.16987300380434783
